"","StartStationID","EndStationID","Gender","BirthDecade"
"31132","3211","3203","1","70s"
"31133","3225","3186","1","70s"
"31134","3225","3186","1","70s"
"31135","3194","3195","1","80s"
"31136","3195","3207","2","70s"
"31137","3211","3203","1","70s"
"31138","3220","3187","1","70s"
"31139","3209","3186","1","70s"
"31140","3186","3220","2","80s"
"31141","3187","3220","1","90s"
"31142","3209","3211","1","70s"
"31143","3270","3186","1","80s"
"31144","3202","3198","2","80s"
"31145","3198","3197","1","90s"
"31146","3202","3275","1","70s"
"31147","3275","3211","2","70s"
"31148","3192","3186","2","80s"
"31149","3213","3186","2","70s"
"31150","3184","3209","1","70s"
"31151","3199","3202","2","80s"
"31152","3275","3273","1","80s"
"31153","3225","3201","2","80s"
"31154","3195","3194","2","80s"
"31155","3194","3195","2","80s"
"31156","3195","3207","1","80s"
"31157","3202","3215","1","80s"
"31158","3215","3185","1","90s"
"31159","3185","3225","1","60s"
"31160","3193","3225","1","80s"
"31161","3206","3270","1","70s"
"31162","3270","3275","1","60s"
"31163","3202","3183","1","80s"
"31164","3183","3201","1","80s"
"31165","3201","3195","1","80s"
"31166","3195","3194","2","70s"
"31167","3195","3194","1","70s"
"31168","3206","3185","1","70s"
"31169","3185","3192","2","80s"
"31170","3205","3184","2","70s"
"31171","3203","3186","2","80s"
"31172","3203","3186","1","60s"
"31173","3183","3272","2","70s"
"31174","3214","3186","1","60s"
"31175","3187","3275","1","60s"
"31176","3275","3276","1","70s"
"31177","3276","3183","2","80s"
"31178","3183","3213","2","70s"
"31179","3203","3185","1","80s"
"31180","3183","3185","2","70s"
"31181","3209","3203","2","80s"
"31182","3213","3192","2","70s"
"31183","3183","3203","2","80s"
"31184","3186","3267","1","70s"
"31185","3272","3186","1","80s"
"31186","3186","3213","1","70s"
"31187","3213","3192","1","70s"
"31188","3192","3186","2","90s"
"31189","3195","3194","1","90s"
"31190","3194","3195","1","80s"
"31191","3203","3202","1","70s"
"31192","3202","3278","2","80s"
"31193","3281","3197","1","90s"
"31194","3183","3276","1","60s"
"31195","3276","3183","1","80s"
"31196","3267","3211","1","80s"
"31197","3186","3213","2","70s"
"31198","3203","3202","2","80s"
"31199","3196","3212","1","70s"
"31200","3197","3195","1","80s"
"31201","3206","3206","1","70s"
"31202","3275","3276","2","70s"
"31203","3186","3267","1","80s"
"31204","3195","3193","1","70s"
"31205","3186","3270","1","80s"
"31206","3267","3183","1","70s"
"31207","3183","3184","1","70s"
"31208","3192","3268","2","80s"
"31209","3267","3278","1","80s"
"31210","3278","3211","1","80s"
"31211","3278","3186","2","80s"
"31212","3207","3195","1","80s"
"31213","3195","3194","1","90s"
"31214","3194","3195","1","80s"
"31215","3195","3194","1","70s"
"31216","3210","3186","1","60s"
"31217","3183","3187","1","90s"
"31218","3276","3186","1","60s"
"31219","3187","3186","1","70s"
"31220","3272","3203","1","60s"
"31221","3211","3185","1","70s"
"31222","3195","3206","1","90s"
"31223","3211","3183","1","70s"
"31224","3209","3209","1","80s"
"31225","3185","3214","1","80s"
"31226","3214","3192","1","70s"
"31227","3192","3213","2","80s"
"31228","3213","3206","1","80s"
"31229","3203","3186","1","80s"
"31230","3225","3185","1","90s"
"31231","3203","3203","1","80s"
"31232","3192","3184","1","70s"
"31233","3184","3202","1","70s"
"31234","3183","3187","1","70s"
"31235","3187","3220","1","90s"
"31236","3186","3203","1","80s"
"31237","3273","3183","2","90s"
"31238","3270","3186","1","60s"
"31239","3270","3211","1","70s"
"31240","3183","3272","1","80s"
"31241","3272","3275","2","60s"
"31242","3279","3183","1","80s"
"31243","3183","3267","1","80s"
"31244","3267","3183","1","80s"
"31245","3279","3186","1","70s"
"31246","3279","3186","1","70s"
"31247","3185","3276","2","90s"
"31248","3276","3211","2","80s"
"31249","3203","3186","2","70s"
"31250","3186","3279","2","70s"
"31251","3183","3267","1","90s"
"31252","3186","3213","2","80s"
"31253","3213","3186","2","60s"
"31254","3267","3183","1","90s"
"31255","3194","3195","2","90s"
"31256","3202","3183","1","80s"
"31257","3267","3267","1","90s"
"31258","3209","3186","1","80s"
"31259","3199","3214","1","70s"
"31260","3214","3183","1","90s"
"31261","3183","3267","1","70s"
"31262","3183","3214","1","80s"
"31263","3183","3199","2","70s"
"31264","3186","3203","2","80s"
"31265","3211","3209","2","90s"
"31266","3267","3183","1","80s"
"31267","3195","3225","1","80s"
"31268","3269","3186","2","80s"
"31269","3279","3186","2","80s"
"31270","3203","3202","1","80s"
"31271","3183","3267","2","60s"
"31272","3195","3225","1","70s"
"31273","3203","3273","1","80s"
"31274","3186","3185","1","70s"
"31275","3183","3195","1","80s"
"31276","3195","3189","1","90s"
"31277","3220","3197","1","70s"
"31278","3184","3276","1","80s"
"31279","3184","3275","1","90s"
"31280","3275","3202","1","80s"
"31281","3195","3270","1","80s"
"31282","3270","3205","1","70s"
"31283","3210","3186","1","60s"
"31284","3202","3211","1","80s"
"31285","3209","3186","1","80s"
"31286","3195","3191","1","70s"
"31287","3196","3199","1","80s"
"31288","3186","3213","1","90s"
"31289","3270","3183","1","70s"
"31290","3184","3186","1","70s"
"31291","3272","3199","1","80s"
"31292","3199","3275","1","80s"
"31293","3275","3184","1","80s"
"31294","3184","3186","1","90s"
"31295","3201","3195","1","70s"
"31296","3193","3195","1","80s"
"31297","3195","3201","1","70s"
"31298","3201","3202","1","70s"
"31299","3194","3195","1","80s"
"31300","3195","3193","1","80s"
"31301","3196","3198","1","60s"
"31302","3197","3215","1","60s"
"31303","3220","3206","1","60s"
"31304","3270","3203","1","70s"
"31305","3203","3272","2","80s"
"31306","3272","3209","1","60s"
"31307","3198","3202","1","80s"
"31308","3185","3276","1","60s"
"31309","3183","3184","1","80s"
"31310","3211","3186","1","70s"
"31311","3194","3195","1","80s"
"31312","3195","3194","1","80s"
"31313","3187","3186","1","70s"
"31314","3199","3214","1","80s"
"31315","3210","3206","2","70s"
"31316","3183","3214","1","80s"
"31317","3187","3202","1","90s"
"31318","3203","3272","1","80s"
"31319","3206","3196","1","70s"
"31320","3194","3195","2","80s"
"31321","3185","3211","1","70s"
"31322","3194","3195","1","80s"
"31323","3215","3195","1","90s"
"31324","3269","3186","1","80s"
"31325","3186","3267","1","80s"
"31326","3184","3279","2","60s"
"31327","3272","3186","1","60s"
"31328","3203","3186","1","60s"
"31329","3186","3270","1","70s"
"31330","3270","3186","1","70s"
"31331","3185","3185","1","80s"
"31332","3183","3278","1","80s"
"31333","3185","3183","1","70s"
"31334","3186","3203","2","90s"
"31335","3186","3203","1","60s"
"31336","3183","3214","1","70s"
"31337","3211","3198","2","80s"
"31338","3215","3198","1","80s"
"31339","3198","3210","1","70s"
"31340","3210","3196","1","80s"
"31341","3196","3199","1","70s"
"31342","3187","3202","1","70s"
"31343","3203","3183","1","80s"
"31344","3187","3186","2","90s"
"31345","3203","3272","1","60s"
"31346","3272","3186","1","80s"
"31347","3186","3205","1","80s"
"31348","3205","3186","1","80s"
"31349","3186","3278","2","70s"
"31350","3202","3273","1","90s"
"31351","3273","3202","1","90s"
"31352","3202","3187","1","70s"
"31353","3278","3202","2","80s"
"31354","3183","3183","2","80s"
"31355","3183","3214","1","70s"
"31356","3214","3192","1","70s"
"31357","3192","3214","1","70s"
"31358","3183","3214","1","60s"
"31359","3214","3273","1","80s"
"31360","3273","3185","1","70s"
"31361","3183","3214","1","80s"
"31362","3276","3185","2","70s"
"31363","3185","3267","1","70s"
"31364","3214","3186","1","80s"
"31365","3199","3275","1","70s"
"31366","3214","3186","1","60s"
"31367","3210","3215","2","90s"
"31368","3185","3183","1","80s"
"31369","3183","3276","1","80s"
"31370","3276","3186","1","80s"
"31371","3278","3273","2","80s"
"31372","3194","3195","1","70s"
"31373","3195","3272","1","70s"
"31374","3272","3202","1","70s"
"31375","3202","3272","1","70s"
"31376","3213","3186","2","70s"
"31377","3186","3276","1","80s"
"31378","3186","3276","1","70s"
"31379","3211","3270","1","80s"
"31380","3267","3183","1","80s"
"31381","3270","3186","2","80s"
"31382","3183","3267","2","80s"
"31383","3183","3185","1","80s"
"31384","3183","3215","1","80s"
"31385","3215","3202","1","80s"
"31386","3203","3186","2","90s"
"31387","3194","3195","1","90s"
"31388","3195","3186","2","70s"
"31389","3201","3195","1","60s"
"31390","3184","3199","1","80s"
"31391","3199","3183","2","80s"
"31392","3202","3276","1","70s"
"31393","3213","3190","1","80s"
"31394","3186","3270","2","80s"
"31395","3213","3186","1","80s"
"31396","3207","3210","2","70s"
"31397","3270","3272","1","60s"
"31398","3270","3203","2","70s"
"31399","3203","3186","1","80s"
"31400","3186","3214","1","70s"
"31401","3183","3214","1","70s"
"31402","3186","3205","1","80s"
"31403","3278","3195","2","80s"
"31404","3186","3279","1","70s"
"31405","3198","3199","1","70s"
"31406","3276","3186","1","80s"
"31407","3213","3183","1","80s"
"31408","3201","3195","1","60s"
"31409","3195","3207","1","80s"
"31410","3187","3191","1","80s"
"31411","3186","3203","1","80s"
"31412","3211","3184","1","80s"
"31413","3198","3210","2","70s"
"31414","3210","3195","2","70s"
"31415","3195","3189","1","80s"
"31416","3279","3186","1","70s"
"31417","3278","3186","1","90s"
"31418","3186","3276","1","80s"
"31419","3276","3213","1","80s"
"31420","3203","3186","2","70s"
"31421","3279","3209","1","80s"
"31422","3209","3186","2","80s"
"31423","3187","3202","1","80s"
"31424","3203","3183","1","80s"
"31425","3183","3267","1","70s"
"31426","3186","3270","1","80s"
"31427","3275","3270","1","80s"
"31428","3270","3186","1","70s"
"31429","3183","3220","1","60s"
"31430","3279","3186","1","80s"
"31431","3278","3186","2","80s"
"31432","3202","3211","1","60s"
"31433","3270","3186","1","60s"
"31434","3267","3186","1","70s"
"31435","3186","3209","2","80s"
"31436","3187","3202","1","70s"
"31437","3209","3186","2","60s"
"31438","3205","3209","2","70s"
"31439","3186","3203","1","60s"
"31440","3211","3205","2","80s"
"31441","3194","3195","1","80s"
"31442","3194","3195","2","80s"
"31443","3195","3212","1","80s"
"31444","3212","3195","1","60s"
"31445","3195","3281","1","80s"
"31446","3183","3267","2","80s"
"31447","3183","3185","1","80s"
"31448","3211","3187","2","90s"
"31449","3187","3187","1","80s"
"31450","3199","3202","2","70s"
"31451","3187","3202","1","80s"
"31452","3205","3214","2","90s"
"31453","3203","3185","1","80s"
"31454","3279","3209","2","80s"
"31455","3187","3187","1","70s"
"31456","3187","3202","1","90s"
"31457","3201","3184","1","80s"
"31458","3184","3184","1","60s"
"31459","3205","3186","1","80s"
"31460","3209","3186","1","60s"
"31461","3186","3276","1","80s"
"31462","3202","3270","2","80s"
"31463","3270","3202","2","80s"
"31464","3202","3199","2","90s"
"31465","3199","3187","1","80s"
"31466","3270","3186","1","80s"
"31467","3279","3185","1","60s"
"31468","3185","3213","2","60s"
"31469","3213","3213","2","70s"
"31470","3215","3206","1","70s"
"31471","3212","3186","2","70s"
"31472","3190","3276","1","80s"
"31473","3186","3203","1","60s"
"31474","3203","3186","1","80s"
"31475","3201","3210","1","80s"
"31476","3212","3186","2","70s"
"31477","3186","3211","1","70s"
"31478","3278","3186","2","80s"
"31479","3183","3203","2","60s"
"31480","3183","3267","1","80s"
"31481","3184","3186","1","90s"
"31482","3275","3276","1","70s"
"31483","3203","3213","1","70s"
"31484","3198","3220","1","70s"
"31485","3183","3187","1","70s"
"31486","3270","3186","1","70s"
"31487","3186","3279","1","80s"
"31488","3186","3272","1","80s"
"31489","3272","3213","1","80s"
"31490","3213","3187","1","60s"
"31491","3213","3213","1","70s"
"31492","3213","3276","2","80s"
"31493","3267","3183","1","90s"
"31494","3183","3214","1","80s"
"31495","3203","3278","1","70s"
"31496","3203","3186","1","80s"
"31497","3209","3186","2","80s"
"31498","3186","3270","1","80s"
"31499","3270","3186","1","60s"
"31500","3186","3183","1","60s"
"31501","3185","3186","1","60s"
"31502","3276","3186","1","80s"
"31503","3195","3201","1","80s"
"31504","3201","3191","1","60s"
"31505","3281","3210","1","70s"
"31506","3210","3220","2","80s"
"31507","3207","3211","1","80s"
"31508","3270","3272","2","80s"
"31509","3195","3281","1","80s"
"31510","3209","3186","1","80s"
"31511","3195","3215","1","80s"
"31512","3192","3184","1","70s"
"31513","3203","3186","2","70s"
"31514","3203","3272","1","60s"
"31515","3279","3186","1","80s"
"31516","3197","3183","1","80s"
"31517","3214","3183","2","80s"
"31518","3194","3193","1","70s"
"31519","3195","3201","1","80s"
"31520","3194","3195","1","90s"
"31521","3220","3199","1","70s"
"31522","3202","3203","2","70s"
"31523","3183","3267","1","60s"
"31524","3183","3267","1","70s"
"31525","3195","3201","1","70s"
"31526","3267","3183","1","70s"
"31527","3183","3211","2","80s"
"31528","3188","3191","1","80s"
"31529","3207","3195","2","80s"
"31530","3195","3215","2","80s"
"31531","3275","3267","1","80s"
"31532","3213","3279","1","80s"
"31533","3186","3276","1","80s"
"31534","3273","3187","1","80s"
"31535","3202","3203","1","60s"
"31536","3183","3199","1","90s"
"31537","3185","3214","2","80s"
"31538","3214","3183","1","80s"
"31539","3192","3205","2","80s"
"31540","3205","3185","2","80s"
"31541","3195","3281","1","80s"
"31542","3281","3195","2","80s"
"31543","3209","3203","1","80s"
"31544","3203","3185","1","70s"
"31545","3184","3214","1","90s"
"31546","3214","3183","1","80s"
"31547","3194","3279","1","60s"
"31548","3195","3194","1","80s"
"31549","3195","3194","1","80s"
"31550","3213","3183","1","60s"
"31551","3187","3184","1","80s"
"31552","3184","3267","2","80s"
"31553","3267","3186","1","60s"
"31554","3186","3276","1","70s"
"31555","3186","3192","1","80s"
"31556","3192","3194","1","90s"
"31557","3194","3195","2","60s"
"31558","3209","3186","1","70s"
"31559","3194","3195","1","90s"
"31560","3195","3191","1","80s"
"31561","3196","3212","1","70s"
"31562","3212","3186","2","70s"
"31563","3268","3183","2","80s"
"31564","3211","3203","1","80s"
"31565","3202","3187","1","90s"
"31566","3187","3199","1","70s"
"31567","3211","3198","1","60s"
"31568","3281","3195","1","70s"
"31569","3186","3209","1","80s"
"31570","3270","3186","1","70s"
"31571","3272","3203","1","70s"
"31572","3187","3187","1","80s"
"31573","3187","3183","1","80s"
"31574","3183","3267","2","80s"
"31575","3267","3186","1","70s"
"31576","3213","3185","1","60s"
"31577","3279","3186","2","90s"
"31578","3272","3186","1","70s"
"31579","3209","3186","2","70s"
"31580","3276","3185","1","90s"
"31581","3185","3183","1","80s"
"31582","3195","3193","1","80s"
"31583","3267","3186","1","90s"
"31584","3188","3195","1","80s"
"31585","3203","3272","1","70s"
"31586","3276","3186","2","70s"
"31587","3211","3186","1","80s"
"31588","3203","3186","1","70s"
"31589","3195","3206","1","70s"
"31590","3206","3206","1","90s"
"31591","3206","3191","1","70s"
"31592","3201","3195","2","60s"
"31593","3195","3194","1","70s"
"31594","3195","3193","1","80s"
"31595","3193","3195","1","70s"
"31596","3195","3225","1","90s"
"31597","3225","3185","1","90s"
"31598","3211","3186","1","80s"
"31599","3268","3211","1","80s"
"31600","3202","3203","2","70s"
"31601","3183","3202","1","80s"
"31602","3187","3199","1","80s"
"31603","3211","3267","2","80s"
"31604","3267","3193","1","60s"
"31605","3193","3267","1","60s"
"31606","3183","3199","1","80s"
"31607","3186","3267","2","80s"
"31608","3194","3195","1","70s"
"31609","3279","3205","1","80s"
"31610","3267","3202","2","80s"
"31611","3267","3183","1","80s"
"31612","3275","3184","2","80s"
"31613","3187","3186","1","90s"
"31614","3209","3186","2","80s"
"31615","3278","3186","2","80s"
"31616","3202","3196","1","80s"
"31617","3196","3186","1","80s"
"31618","3194","3183","1","80s"
"31619","3202","3211","2","70s"
"31620","3214","3192","1","70s"
"31621","3202","3202","1","80s"
"31622","3195","3201","2","60s"
"31623","3193","3195","1","80s"
"31624","3183","3225","2","80s"
"31625","3195","3194","1","80s"
"31626","3194","3195","1","80s"
"31627","3195","3267","1","60s"
"31628","3192","3192","1","90s"
"31629","3195","3201","1","60s"
"31630","3270","3273","1","70s"
"31631","3273","3186","1","80s"
"31632","3279","3194","1","80s"
"31633","3183","3213","1","60s"
"31634","3213","3183","1","60s"
"31635","3183","3214","1","60s"
"31636","3276","3186","1","80s"
"31637","3192","3183","1","70s"
"31638","3213","3195","1","90s"
"31639","3267","3183","1","90s"
"31640","3193","3195","1","80s"
"31641","3185","3267","1","70s"
"31642","3213","3214","1","70s"
"31643","3183","3192","1","70s"
"31644","3186","3192","2","90s"
"31645","3281","3195","1","90s"
"31646","3194","3195","2","80s"
"31647","3185","3267","1","80s"
"31648","3184","3187","2","80s"
"31649","3187","3267","2","80s"
"31650","3195","3194","1","70s"
"31651","3194","3206","1","90s"
"31652","3206","3203","1","70s"
"31653","3185","3276","1","80s"
"31654","3276","3185","1","90s"
"31655","3183","3202","1","70s"
"31656","3202","3186","2","70s"
"31657","3186","3270","2","70s"
"31658","3183","3278","2","80s"
"31659","3278","3202","1","70s"
"31660","3202","3196","2","70s"
"31661","3196","3210","2","80s"
"31662","3210","3207","2","80s"
"31663","3197","3220","1","90s"
"31664","3267","3183","1","80s"
"31665","3276","3186","1","80s"
"31666","3205","3186","1","80s"
"31667","3211","3202","1","90s"
"31668","3183","3187","2","80s"
"31669","3206","3203","1","70s"
"31670","3203","3186","1","80s"
"31671","3183","3185","1","80s"
"31672","3185","3267","1","90s"
"31673","3195","3194","1","70s"
"31674","3194","3276","1","90s"
"31675","3276","3214","1","80s"
"31676","3185","3267","1","70s"
"31677","3270","3205","1","70s"
"31678","3207","3195","2","90s"
"31679","3186","3278","1","80s"
"31680","3186","3213","1","80s"
"31681","3214","3183","1","80s"
"31682","3195","3193","1","70s"
"31683","3210","3201","1","80s"
"31684","3214","3203","1","80s"
"31685","3203","3199","1","80s"
"31686","3203","3203","1","70s"
"31687","3203","3186","1","70s"
"31688","3184","3275","1","90s"
"31689","3184","3202","1","60s"
"31690","3202","3202","1","60s"
"31691","3202","3276","1","70s"
"31692","3276","3183","1","80s"
"31693","3183","3185","1","70s"
"31694","3185","3192","1","80s"
"31695","3187","3214","1","80s"
"31696","3190","3211","1","80s"
"31697","3211","3203","1","70s"
"31698","3203","3202","1","60s"
"31699","3199","3186","1","60s"
"31700","3186","3276","2","90s"
"31701","3276","3186","1","80s"
"31702","3203","3186","1","80s"
"31703","3184","3276","2","80s"
"31704","3183","3276","1","80s"
"31705","3276","3184","2","80s"
"31706","3203","3186","1","70s"
"31707","3203","3186","2","70s"
"31708","3272","3186","1","60s"
"31709","3185","3184","1","80s"
"31710","3187","3276","1","80s"
"31711","3214","3183","1","60s"
"31712","3215","3183","1","80s"
"31713","3186","3278","1","80s"
"31714","3273","3214","1","80s"
"31715","3184","3183","1","80s"
"31716","3183","3186","1","80s"
"31717","3186","3275","1","70s"
"31718","3186","3213","1","70s"
"31719","3276","3186","1","60s"
"31720","3270","3186","1","90s"
"31721","3183","3213","1","70s"
"31722","3203","3186","2","80s"
"31723","3207","3195","1","90s"
"31724","3195","3193","1","90s"
"31725","3187","3186","1","70s"
"31726","3199","3202","1","80s"
"31727","3183","3267","1","80s"
"31728","3183","3202","1","80s"
"31729","3187","3202","1","80s"
"31730","3202","3183","1","80s"
"31731","3183","3267","2","80s"
"31732","3214","3183","2","80s"
"31733","3183","3187","1","80s"
"31734","3183","3214","1","80s"
"31735","3183","3214","1","80s"
"31736","3209","3186","1","80s"
"31737","3273","3209","1","80s"
"31738","3209","3202","1","80s"
"31739","3272","3278","1","80s"
"31740","3192","3192","1","80s"
"31741","3185","3214","2","60s"
"31742","3214","3186","2","80s"
"31743","3186","3276","1","70s"
"31744","3276","3186","2","80s"
"31745","3186","3203","1","60s"
"31746","3183","3202","2","70s"
"31747","3183","3201","1","80s"
"31748","3272","3270","1","70s"
"31749","3276","3267","1","70s"
"31750","3267","3183","1","90s"
"31751","3202","3187","1","70s"
"31752","3272","3185","2","80s"
"31753","3213","3184","2","70s"
"31754","3183","3276","1","70s"
"31755","3276","3186","1","70s"
"31756","3270","3186","1","80s"
"31757","3203","3186","1","70s"
"31758","3212","3211","1","80s"
"31759","3269","3186","1","80s"
"31760","3214","3205","1","70s"
"31761","3195","3194","1","80s"
"31762","3195","3225","2","90s"
"31763","3210","3186","2","90s"
"31764","3203","3202","1","70s"
"31765","3183","3214","2","80s"
"31766","3202","3187","1","80s"
"31767","3270","3186","1","80s"
"31768","3279","3186","1","80s"
"31769","3214","3183","1","80s"
"31770","3183","3187","1","70s"
"31771","3278","3186","1","70s"
"31772","3185","3187","1","70s"
"31773","3184","3185","1","60s"
"31774","3186","3267","1","70s"
"31775","3183","3185","2","80s"
"31776","3185","3192","1","80s"
"31777","3186","3279","1","80s"
"31778","3279","3279","1","80s"
"31779","3211","3209","1","80s"
"31780","3209","3186","1","80s"
"31781","3272","3272","1","60s"
"31782","3183","3207","1","80s"
"31783","3276","3186","1","70s"
"31784","3183","3202","1","90s"
"31785","3202","3187","1","90s"
"31786","3187","3272","1","80s"
"31787","3225","3186","1","70s"
"31788","3183","3213","2","60s"
"31789","3213","3183","1","60s"
"31790","3186","3214","1","80s"
"31791","3214","3275","1","90s"
"31792","3206","3211","1","80s"
"31793","3211","3220","1","80s"
"31794","3220","3207","1","80s"
"31795","3213","3213","1","70s"
"31796","3213","3184","1","80s"
"31797","3187","3214","1","70s"
"31798","3214","3183","2","80s"
"31799","3211","3202","1","60s"
"31800","3211","3205","1","80s"
"31801","3205","3186","2","80s"
"31802","3203","3199","1","70s"
"31803","3199","3186","1","90s"
"31804","3276","3183","2","90s"
"31805","3183","3267","1","80s"
"31806","3205","3186","1","80s"
"31807","3186","3276","1","80s"
"31808","3193","3195","1","80s"
"31809","3225","3193","1","80s"
"31810","3270","3186","1","80s"
"31811","3276","3199","1","80s"
"31812","3199","3184","1","80s"
"31813","3220","3215","1","80s"
"31814","3215","3198","1","80s"
"31815","3225","3209","1","70s"
"31816","3186","3213","2","90s"
"31817","3186","3213","1","70s"
"31818","3213","3195","1","80s"
"31819","3194","3225","1","70s"
"31820","3225","3272","1","80s"
"31821","3272","3192","1","70s"
"31822","3267","3199","1","80s"
"31823","3199","3183","1","60s"
"31824","3270","3186","1","70s"
"31825","3186","3203","1","60s"
"31826","3203","3202","1","90s"
"31827","3202","3203","1","60s"
"31828","3210","3195","2","70s"
"31829","3209","3186","2","80s"
"31830","3186","3205","1","80s"
"31831","3278","3273","2","80s"
"31832","3205","3186","1","80s"
"31833","3278","3273","1","80s"
"31834","3273","3186","1","70s"
"31835","3275","3187","1","80s"
"31836","3192","3183","1","70s"
"31837","3183","3183","1","60s"
"31838","3183","3187","2","60s"
"31839","3187","3275","2","60s"
"31840","3275","3199","1","70s"
"31841","3212","3211","2","70s"
"31842","3211","3211","1","70s"
"31843","3211","3276","2","80s"
"31844","3213","3186","1","80s"
"31845","3199","3203","1","80s"
"31846","3276","3186","2","60s"
"31847","3186","3192","2","90s"
"31848","3211","3214","2","80s"
"31849","3186","3278","1","80s"
"31850","3211","3210","2","70s"
"31851","3270","3186","2","70s"
"31852","3270","3279","2","70s"
"31853","3267","3183","1","80s"
"31854","3278","3273","2","90s"
"31855","3195","3194","2","80s"
"31856","3202","3275","2","80s"
"31857","3275","3202","2","80s"
"31858","3195","3212","1","80s"
"31859","3183","3214","2","80s"
"31860","3186","3270","1","70s"
"31861","3213","3187","1","80s"
"31862","3205","3184","1","80s"
"31863","3212","3195","1","60s"
"31864","3195","3210","1","80s"
"31865","3206","3187","2","70s"
"31866","3187","3205","2","70s"
"31867","3203","3187","1","80s"
"31868","3186","3272","1","80s"
"31869","3214","3192","1","60s"
"31870","3213","3186","2","70s"
"31871","3268","3268","1","60s"
"31872","3276","3276","1","80s"
"31873","3276","3184","1","70s"
"31874","3183","3275","1","90s"
"31875","3275","3272","1","60s"
"31876","3276","3184","1","80s"
"31877","3184","3202","1","80s"
"31878","3202","3276","1","70s"
"31879","3202","3278","1","80s"
"31880","3186","3209","1","80s"
"31881","3186","3267","2","80s"
"31882","3267","3183","1","70s"
"31883","3185","3209","2","80s"
"31884","3186","3203","2","80s"
"31885","3278","3273","2","80s"
"31886","3195","3196","1","90s"
"31887","3272","3275","1","60s"
"31888","3183","3202","1","90s"
"31889","3202","3203","1","60s"
"31890","3214","3184","1","80s"
"31891","3184","3267","1","70s"
"31892","3202","3202","1","90s"
"31893","3202","3211","2","90s"
"31894","3211","3186","1","80s"
"31895","3196","3196","1","80s"
"31896","3195","3194","1","80s"
"31897","3186","3278","2","90s"
"31898","3183","3214","1","60s"
"31899","3272","3186","1","70s"
"31900","3186","3276","1","80s"
"31901","3276","3202","1","80s"
"31902","3186","3209","1","70s"
"31903","3225","3195","2","70s"
"31904","3203","3278","1","70s"
"31905","3202","3184","1","80s"
"31906","3276","3211","2","80s"
"31907","3202","3203","2","70s"
"31908","3276","3276","1","90s"
"31909","3203","3202","2","80s"
"31910","3276","3186","1","70s"
"31911","3278","3186","2","80s"
"31912","3192","3185","1","70s"
"31913","3270","3186","2","80s"
"31914","3202","3203","1","70s"
"31915","3279","3186","2","80s"
"31916","3276","3202","2","80s"
"31917","3202","3273","2","80s"
"31918","3186","3211","2","70s"
"31919","3211","3186","1","70s"
"31920","3186","3272","1","80s"
"31921","3202","3186","1","80s"
"31922","3186","3276","1","80s"
"31923","3199","3268","1","80s"
"31924","3201","3206","1","70s"
"31925","3195","3193","2","70s"
"31926","3214","3186","1","90s"
"31927","3199","3203","1","80s"
"31928","3196","3220","1","70s"
"31929","3205","3199","2","80s"
"31930","3183","3267","1","70s"
"31931","3183","3192","1","70s"
"31932","3194","3195","1","80s"
"31933","3195","3225","1","70s"
"31934","3214","3183","1","80s"
"31935","3183","3187","1","70s"
"31936","3187","3278","1","80s"
"31937","3278","3186","1","80s"
"31938","3270","3186","1","80s"
"31939","3186","3187","1","70s"
"31940","3187","3183","1","80s"
"31941","3195","3201","1","60s"
"31942","3197","3215","1","80s"
"31943","3194","3195","1","80s"
"31944","3212","3195","1","60s"
"31945","3201","3214","1","80s"
"31946","3186","3202","1","90s"
"31947","3202","3183","1","90s"
"31948","3202","3203","1","70s"
"31949","3195","3194","1","90s"
"31950","3195","3211","1","80s"
"31951","3203","3186","1","70s"
"31952","3186","3185","1","90s"
"31953","3187","3275","1","70s"
"31954","3202","3195","1","80s"
"31955","3279","3184","1","80s"
"31956","3275","3183","1","80s"
"31957","3276","3186","1","60s"
"31958","3186","3203","1","70s"
"31959","3203","3186","1","60s"
"31960","3192","3185","1","80s"
"31961","3213","3186","1","60s"
"31962","3281","3215","1","80s"
"31963","3215","3198","1","90s"
"31964","3198","3207","1","80s"
"31965","3210","3195","2","70s"
"31966","3195","3268","1","80s"
"31967","3225","3213","1","80s"
"31968","3213","3186","2","80s"
"31969","3186","3213","2","70s"
"31970","3213","3186","2","70s"
"31971","3186","3192","1","70s"
"31972","3187","3199","2","90s"
"31973","3199","3192","2","80s"
"31974","3194","3186","1","80s"
"31975","3205","3186","1","80s"
"31976","3215","3210","1","80s"
"31977","3276","3185","2","80s"
"31978","3185","3192","2","90s"
"31979","3186","3211","1","90s"
"31980","3192","3186","2","80s"
"31981","3205","3211","1","70s"
"31982","3193","3189","1","80s"
"31983","3215","3195","1","90s"
"31984","3209","3206","1","70s"
"31985","3190","3186","1","80s"
"31986","3211","3186","1","70s"
"31987","3196","3195","1","80s"
"31988","3279","3186","1","80s"
"31989","3186","3209","1","80s"
"31990","3220","3270","1","80s"
"31991","3187","3206","1","70s"
"31992","3186","3211","1","80s"
"31993","3211","3211","1","80s"
"31994","3192","3192","1","80s"
"31995","3184","3203","1","90s"
"31996","3186","3213","1","80s"
"31997","3187","3203","1","90s"
"31998","3202","3210","1","80s"
"31999","3203","3202","1","80s"
"32000","3203","3202","2","80s"
"32001","3202","3183","1","90s"
"32002","3183","3187","1","80s"
"32003","3183","3194","1","70s"
"32004","3186","3267","1","80s"
